,date,areaName,areaCode,newCasesByPublishDate,cumCasesByPublishDate,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate
2129,2021-09-22,Wales,W92000004,2485,333135,5.0,5858.0
2130,2021-09-21,Wales,W92000004,2576,330650,3.0,5853.0
2131,2021-09-20,Wales,W92000004,5258,328074,8.0,5850.0
2132,2021-09-19,Wales,W92000004,2717,322816,3.0,5842.0
2133,2021-09-18,Wales,W92000004,0,320099,5.0,5839.0
2134,2021-09-17,Wales,W92000004,2618,320099,15.0,5834.0
2135,2021-09-16,Wales,W92000004,2891,317481,14.0,5819.0
2136,2021-09-15,Wales,W92000004,2298,314590,15.0,5805.0
2137,2021-09-14,Wales,W92000004,1924,312292,6.0,5790.0
2138,2021-09-13,Wales,W92000004,4308,310368,7.0,5784.0
2139,2021-09-12,Wales,W92000004,2317,306060,7.0,5777.0
2140,2021-09-11,Wales,W92000004,0,303743,7.0,5770.0
2141,2021-09-10,Wales,W92000004,2467,303743,10.0,5763.0
2142,2021-09-09,Wales,W92000004,2297,301276,11.0,5753.0
2143,2021-09-08,Wales,W92000004,2669,298979,6.0,5742.0
2144,2021-09-07,Wales,W92000004,2504,296310,8.0,5736.0
2145,2021-09-06,Wales,W92000004,5161,293806,3.0,5728.0
2146,2021-09-05,Wales,W92000004,2389,288645,10.0,5725.0
2147,2021-09-04,Wales,W92000004,0,286256,6.0,5715.0
2148,2021-09-03,Wales,W92000004,2391,286256,5.0,5709.0
2149,2021-09-02,Wales,W92000004,2275,283865,9.0,5704.0
2150,2021-09-01,Wales,W92000004,3328,281590,1.0,5695.0
2151,2021-08-31,Wales,W92000004,3872,278262,4.0,5694.0
2152,2021-08-30,Wales,W92000004,0,274390,3.0,5690.0
2153,2021-08-29,Wales,W92000004,2357,274390,6.0,5687.0
2154,2021-08-28,Wales,W92000004,0,272034,3.0,5681.0
2155,2021-08-27,Wales,W92000004,1791,272034,6.0,5678.0
2156,2021-08-26,Wales,W92000004,2389,270243,1.0,5672.0
2157,2021-08-25,Wales,W92000004,1705,267854,5.0,5671.0
2158,2021-08-24,Wales,W92000004,1393,266149,1.0,5666.0
2159,2021-08-23,Wales,W92000004,3247,264756,3.0,5665.0
2160,2021-08-22,Wales,W92000004,1626,261509,1.0,5662.0
2161,2021-08-21,Wales,W92000004,0,259883,0.0,5661.0
2162,2021-08-20,Wales,W92000004,1728,259883,4.0,5661.0
2163,2021-08-19,Wales,W92000004,1480,258155,2.0,5657.0
2164,2021-08-18,Wales,W92000004,1373,256675,2.0,5655.0
2165,2021-08-17,Wales,W92000004,761,255302,1.0,5653.0
2166,2021-08-16,Wales,W92000004,2394,254541,0.0,5652.0
2167,2021-08-15,Wales,W92000004,1099,252147,5.0,5652.0
2168,2021-08-14,Wales,W92000004,0,251048,4.0,5647.0
2169,2021-08-13,Wales,W92000004,1090,251048,1.0,5643.0
2170,2021-08-12,Wales,W92000004,1846,249958,5.0,5642.0
2171,2021-08-11,Wales,W92000004,0,248112,0.0,5637.0
2172,2021-08-10,Wales,W92000004,543,248112,4.0,5637.0
2173,2021-08-09,Wales,W92000004,1364,247569,2.0,5633.0
2174,2021-08-08,Wales,W92000004,864,246205,0.0,5631.0
2175,2021-08-07,Wales,W92000004,0,245341,1.0,5631.0
2176,2021-08-06,Wales,W92000004,803,245341,2.0,5630.0
2177,2021-08-05,Wales,W92000004,681,244538,1.0,5628.0
2178,2021-08-04,Wales,W92000004,608,243857,0.0,5627.0
2179,2021-08-03,Wales,W92000004,581,243249,4.0,5627.0
2180,2021-08-02,Wales,W92000004,1106,242668,3.0,5623.0
2181,2021-08-01,Wales,W92000004,719,241562,3.0,5620.0
2182,2021-07-31,Wales,W92000004,0,240843,2.0,5617.0
2183,2021-07-30,Wales,W92000004,824,240843,0.0,5615.0
2184,2021-07-29,Wales,W92000004,724,240019,1.0,5615.0
2185,2021-07-28,Wales,W92000004,588,239295,4.0,5614.0
2186,2021-07-27,Wales,W92000004,704,238707,3.0,5610.0
2187,2021-07-26,Wales,W92000004,1130,238003,2.0,5607.0
2188,2021-07-25,Wales,W92000004,1238,236873,2.0,5605.0
2189,2021-07-24,Wales,W92000004,0,235635,3.0,5603.0
2190,2021-07-23,Wales,W92000004,755,235635,2.0,5600.0
2191,2021-07-22,Wales,W92000004,712,234880,1.0,5598.0
2192,2021-07-21,Wales,W92000004,941,234168,1.0,5597.0
2193,2021-07-20,Wales,W92000004,555,233227,2.0,5596.0
2194,2021-07-19,Wales,W92000004,2053,232672,2.0,5594.0
2195,2021-07-18,Wales,W92000004,1112,230619,1.0,5592.0
2196,2021-07-17,Wales,W92000004,0,229507,1.0,5591.0
2197,2021-07-16,Wales,W92000004,1083,229507,3.0,5590.0
2198,2021-07-15,Wales,W92000004,861,228424,1.0,5587.0
2199,2021-07-14,Wales,W92000004,1135,227563,2.0,5586.0
2200,2021-07-13,Wales,W92000004,737,226428,2.0,5584.0
2201,2021-07-12,Wales,W92000004,1190,225691,0.0,5582.0
2202,2021-07-11,Wales,W92000004,698,224501,1.0,5582.0
2203,2021-07-10,Wales,W92000004,0,223804,1.0,5581.0
2204,2021-07-09,Wales,W92000004,655,223804,1.0,5580.0
2205,2021-07-08,Wales,W92000004,701,223149,0.0,5579.0
2206,2021-07-07,Wales,W92000004,663,222448,1.0,5579.0
2207,2021-07-06,Wales,W92000004,698,221785,0.0,5578.0
2208,2021-07-05,Wales,W92000004,1256,221087,0.0,5578.0
2209,2021-07-04,Wales,W92000004,535,219831,0.0,5578.0
2210,2021-07-03,Wales,W92000004,0,219296,1.0,5578.0
2211,2021-07-02,Wales,W92000004,570,219296,1.0,5577.0
2212,2021-07-01,Wales,W92000004,481,218726,0.0,5576.0
2213,2021-06-30,Wales,W92000004,513,218245,0.0,5576.0
2214,2021-06-29,Wales,W92000004,281,217732,1.0,5576.0
2215,2021-06-28,Wales,W92000004,670,217452,0.0,5575.0
2216,2021-06-27,Wales,W92000004,416,216782,0.0,5575.0
2217,2021-06-26,Wales,W92000004,0,216366,0.0,5575.0
2218,2021-06-25,Wales,W92000004,336,216366,0.0,5575.0
2219,2021-06-24,Wales,W92000004,438,216030,0.0,5575.0
2220,2021-06-23,Wales,W92000004,213,215593,1.0,5575.0
2221,2021-06-22,Wales,W92000004,175,215380,0.0,5574.0
2222,2021-06-21,Wales,W92000004,484,215205,1.0,5574.0
2223,2021-06-20,Wales,W92000004,176,214721,0.0,5573.0
2224,2021-06-19,Wales,W92000004,0,214545,2.0,5573.0
2225,2021-06-18,Wales,W92000004,163,214545,0.0,5571.0
2226,2021-06-17,Wales,W92000004,140,214382,0.0,5571.0
2227,2021-06-16,Wales,W92000004,141,214243,0.0,5571.0
2228,2021-06-15,Wales,W92000004,98,214102,0.0,5571.0
2229,2021-06-14,Wales,W92000004,247,214004,0.0,5571.0
2230,2021-06-13,Wales,W92000004,115,213757,0.0,5571.0
2231,2021-06-12,Wales,W92000004,0,213642,0.0,5571.0
2232,2021-06-11,Wales,W92000004,118,213642,0.0,5571.0
2233,2021-06-10,Wales,W92000004,113,213524,0.0,5571.0
2234,2021-06-09,Wales,W92000004,223,213411,1.0,5571.0
2235,2021-06-08,Wales,W92000004,22,213188,0.0,5570.0
2236,2021-06-07,Wales,W92000004,75,213166,0.0,5570.0
2237,2021-06-06,Wales,W92000004,92,213091,0.0,5570.0
2238,2021-06-05,Wales,W92000004,0,212999,1.0,5570.0
2239,2021-06-04,Wales,W92000004,71,212999,0.0,5569.0
2240,2021-06-03,Wales,W92000004,49,212928,0.0,5569.0
2241,2021-06-02,Wales,W92000004,83,212879,0.0,5569.0
2242,2021-06-01,Wales,W92000004,94,212796,0.0,5569.0
2243,2021-05-31,Wales,W92000004,0,212702,0.0,5569.0
2244,2021-05-30,Wales,W92000004,30,212702,0.0,5569.0
2245,2021-05-29,Wales,W92000004,0,212672,0.0,5569.0
2246,2021-05-28,Wales,W92000004,32,212672,0.0,5569.0
2247,2021-05-27,Wales,W92000004,58,212640,0.0,5569.0
2248,2021-05-26,Wales,W92000004,28,212582,0.0,5569.0
2249,2021-05-25,Wales,W92000004,19,212554,1.0,5569.0
2250,2021-05-24,Wales,W92000004,101,212535,1.0,5568.0
2251,2021-05-23,Wales,W92000004,46,212434,0.0,5567.0
2252,2021-05-22,Wales,W92000004,0,212388,0.0,5567.0
2253,2021-05-21,Wales,W92000004,28,212388,0.0,5567.0
2254,2021-05-20,Wales,W92000004,45,212361,0.0,5567.0
2255,2021-05-19,Wales,W92000004,44,212316,2.0,5567.0
2256,2021-05-18,Wales,W92000004,32,212272,2.0,5565.0
2257,2021-05-17,Wales,W92000004,91,212240,1.0,5563.0
2258,2021-05-16,Wales,W92000004,54,212149,0.0,5562.0
2259,2021-05-15,Wales,W92000004,0,212095,0.0,5562.0
2260,2021-05-14,Wales,W92000004,54,212095,3.0,5562.0
2261,2021-05-13,Wales,W92000004,59,212041,0.0,5559.0
2262,2021-05-12,Wales,W92000004,22,211983,0.0,5559.0
2263,2021-05-11,Wales,W92000004,30,211961,0.0,5559.0
2264,2021-05-10,Wales,W92000004,104,211931,0.0,5559.0
2265,2021-05-09,Wales,W92000004,54,211827,1.0,5559.0
2266,2021-05-08,Wales,W92000004,0,211773,0.0,5558.0
2267,2021-05-07,Wales,W92000004,47,211773,2.0,5558.0
2268,2021-05-06,Wales,W92000004,34,211726,2.0,5556.0
2269,2021-05-05,Wales,W92000004,54,211692,0.0,5554.0
2270,2021-05-04,Wales,W92000004,65,211638,1.0,5554.0
2271,2021-05-03,Wales,W92000004,0,211573,0.0,5553.0
2272,2021-05-02,Wales,W92000004,79,211573,1.0,5553.0
2273,2021-05-01,Wales,W92000004,0,211494,0.0,5552.0
2274,2021-04-30,Wales,W92000004,36,211494,0.0,5552.0
2275,2021-04-29,Wales,W92000004,69,211458,1.0,5552.0
2276,2021-04-28,Wales,W92000004,35,211389,0.0,5551.0
2277,2021-04-27,Wales,W92000004,33,211354,0.0,5551.0
2278,2021-04-26,Wales,W92000004,97,211321,1.0,5551.0
2279,2021-04-25,Wales,W92000004,62,211224,1.0,5550.0
2280,2021-04-24,Wales,W92000004,0,211162,0.0,5549.0
2281,2021-04-23,Wales,W92000004,58,211162,2.0,5549.0
2282,2021-04-22,Wales,W92000004,63,211104,0.0,5547.0
2283,2021-04-21,Wales,W92000004,64,211042,1.0,5547.0
2284,2021-04-20,Wales,W92000004,53,210978,1.0,5546.0
2285,2021-04-19,Wales,W92000004,102,210925,0.0,5545.0
2286,2021-04-18,Wales,W92000004,94,210823,2.0,5545.0
2287,2021-04-17,Wales,W92000004,0,210729,2.0,5543.0
2288,2021-04-16,Wales,W92000004,48,210729,0.0,5541.0
2289,2021-04-15,Wales,W92000004,105,210681,1.0,5541.0
2290,2021-04-14,Wales,W92000004,62,210577,3.0,5540.0
2291,2021-04-13,Wales,W92000004,69,210515,0.0,5537.0
2292,2021-04-12,Wales,W92000004,50,210447,2.0,5537.0
2293,2021-04-11,Wales,W92000004,53,210397,0.0,5535.0
2294,2021-04-10,Wales,W92000004,130,210344,2.0,5535.0
2295,2021-04-09,Wales,W92000004,114,210219,2.0,5533.0
2296,2021-04-08,Wales,W92000004,82,210105,1.0,5531.0
2297,2021-04-07,Wales,W92000004,82,210023,0.0,5530.0
2298,2021-04-06,Wales,W92000004,126,209942,2.0,5530.0
2299,2021-04-05,Wales,W92000004,189,209816,1.0,5528.0
2300,2021-04-04,Wales,W92000004,0,209627,0.0,5527.0
2301,2021-04-03,Wales,W92000004,95,209627,1.0,5527.0
2302,2021-04-02,Wales,W92000004,0,209532,5.0,5526.0
2303,2021-04-01,Wales,W92000004,188,209532,2.0,5521.0
2304,2021-03-31,Wales,W92000004,60,209345,0.0,5519.0
2305,2021-03-30,Wales,W92000004,94,209285,0.0,5519.0
2306,2021-03-29,Wales,W92000004,125,209191,2.0,5519.0
2307,2021-03-28,Wales,W92000004,171,209066,1.0,5517.0
2308,2021-03-27,Wales,W92000004,201,208895,1.0,5516.0
2309,2021-03-26,Wales,W92000004,190,208694,1.0,5515.0
2310,2021-03-25,Wales,W92000004,227,208504,1.0,5514.0
2311,2021-03-24,Wales,W92000004,159,208277,2.0,5513.0
2312,2021-03-23,Wales,W92000004,127,208119,1.0,5511.0
2313,2021-03-22,Wales,W92000004,150,207992,3.0,5510.0
2314,2021-03-21,Wales,W92000004,196,207842,3.0,5507.0
2315,2021-03-20,Wales,W92000004,208,207646,0.0,5504.0
2316,2021-03-19,Wales,W92000004,201,207438,7.0,5504.0
2317,2021-03-18,Wales,W92000004,297,207237,2.0,5497.0
2318,2021-03-17,Wales,W92000004,145,206940,5.0,5495.0
2319,2021-03-16,Wales,W92000004,142,206795,3.0,5490.0
2320,2021-03-15,Wales,W92000004,248,206653,4.0,5487.0
2321,2021-03-14,Wales,W92000004,217,206405,8.0,5483.0
2322,2021-03-13,Wales,W92000004,210,206188,4.0,5475.0
2323,2021-03-12,Wales,W92000004,190,205978,4.0,5471.0
2324,2021-03-11,Wales,W92000004,195,205788,3.0,5467.0
2325,2021-03-10,Wales,W92000004,225,205593,7.0,5464.0
2326,2021-03-09,Wales,W92000004,166,205368,4.0,5457.0
2327,2021-03-08,Wales,W92000004,164,205202,6.0,5453.0
2328,2021-03-07,Wales,W92000004,152,205038,6.0,5447.0
2329,2021-03-06,Wales,W92000004,195,204886,8.0,5441.0
2330,2021-03-05,Wales,W92000004,230,204692,4.0,5433.0
2331,2021-03-04,Wales,W92000004,267,204463,8.0,5429.0
2332,2021-03-03,Wales,W92000004,208,204196,6.0,5421.0
2333,2021-03-02,Wales,W92000004,170,203988,13.0,5415.0
2334,2021-03-01,Wales,W92000004,193,203818,10.0,5402.0
2335,2021-02-28,Wales,W92000004,247,203625,3.0,5392.0
2336,2021-02-27,Wales,W92000004,198,203378,12.0,5389.0
2337,2021-02-26,Wales,W92000004,308,203180,13.0,5377.0
2338,2021-02-25,Wales,W92000004,312,202872,14.0,5364.0
2339,2021-02-24,Wales,W92000004,236,202560,12.0,5350.0
2340,2021-02-23,Wales,W92000004,317,202324,14.0,5338.0
2341,2021-02-22,Wales,W92000004,319,202007,13.0,5324.0
2342,2021-02-21,Wales,W92000004,336,201688,15.0,5311.0
2343,2021-02-20,Wales,W92000004,363,201352,15.0,5296.0
2344,2021-02-19,Wales,W92000004,533,200989,18.0,5281.0
2345,2021-02-18,Wales,W92000004,290,200456,11.0,5263.0
2346,2021-02-17,Wales,W92000004,374,200166,13.0,5252.0
2347,2021-02-16,Wales,W92000004,275,199793,12.0,5239.0
2348,2021-02-15,Wales,W92000004,363,199518,18.0,5227.0
2349,2021-02-14,Wales,W92000004,394,199155,21.0,5209.0
2350,2021-02-13,Wales,W92000004,400,198761,19.0,5188.0
2351,2021-02-12,Wales,W92000004,608,198362,25.0,5169.0
2352,2021-02-11,Wales,W92000004,410,197754,16.0,5144.0
2353,2021-02-10,Wales,W92000004,323,197344,20.0,5128.0
2354,2021-02-09,Wales,W92000004,351,197021,18.0,5108.0
2355,2021-02-08,Wales,W92000004,610,196670,17.0,5090.0
2356,2021-02-07,Wales,W92000004,461,196060,18.0,5073.0
2357,2021-02-06,Wales,W92000004,675,195599,27.0,5055.0
2358,2021-02-05,Wales,W92000004,399,194924,23.0,5028.0
2359,2021-02-04,Wales,W92000004,544,194525,22.0,5005.0
2360,2021-02-03,Wales,W92000004,455,193981,27.0,4983.0
2361,2021-02-02,Wales,W92000004,614,193526,33.0,4956.0
2362,2021-02-01,Wales,W92000004,630,192912,29.0,4923.0
2363,2021-01-31,Wales,W92000004,605,192282,22.0,4894.0
2364,2021-01-30,Wales,W92000004,737,191677,22.0,4872.0
2365,2021-01-29,Wales,W92000004,546,190940,42.0,4850.0
2366,2021-01-28,Wales,W92000004,705,190394,29.0,4808.0
2367,2021-01-27,Wales,W92000004,537,189689,22.0,4779.0
2368,2021-01-26,Wales,W92000004,570,189152,37.0,4757.0
2369,2021-01-25,Wales,W92000004,872,188583,27.0,4720.0
2370,2021-01-24,Wales,W92000004,796,187711,34.0,4693.0
2371,2021-01-23,Wales,W92000004,1079,186915,33.0,4659.0
2372,2021-01-22,Wales,W92000004,801,185836,39.0,4626.0
2373,2021-01-21,Wales,W92000004,1153,185035,34.0,4587.0
2374,2021-01-20,Wales,W92000004,1283,183882,38.0,4553.0
2375,2021-01-19,Wales,W92000004,1106,182599,26.0,4515.0
2376,2021-01-18,Wales,W92000004,1332,181493,43.0,4489.0
2377,2021-01-17,Wales,W92000004,1172,180161,26.0,4446.0
2378,2021-01-16,Wales,W92000004,1129,178989,40.0,4420.0
2379,2021-01-15,Wales,W92000004,1808,177864,42.0,4380.0
2380,2021-01-14,Wales,W92000004,1644,176056,54.0,4338.0
2381,2021-01-13,Wales,W92000004,1533,174412,43.0,4284.0
2382,2021-01-12,Wales,W92000004,1332,172879,48.0,4241.0
2383,2021-01-11,Wales,W92000004,1793,171547,54.0,4193.0
2384,2021-01-10,Wales,W92000004,1660,169754,40.0,4139.0
2385,2021-01-09,Wales,W92000004,2373,168094,34.0,4099.0
2386,2021-01-08,Wales,W92000004,2487,165721,45.0,4065.0
2387,2021-01-07,Wales,W92000004,1718,163234,41.0,4020.0
2388,2021-01-06,Wales,W92000004,2238,161516,48.0,3979.0
2389,2021-01-05,Wales,W92000004,2069,159278,39.0,3931.0
2390,2021-01-04,Wales,W92000004,1898,157209,37.0,3892.0
2391,2021-01-03,Wales,W92000004,4011,155311,53.0,3855.0
2392,2021-01-02,Wales,W92000004,2764,151300,34.0,3802.0
2393,2021-01-01,Wales,W92000004,0,148537,58.0,3768.0
2394,2020-12-31,Wales,W92000004,1831,148537,51.0,3710.0
2395,2020-12-30,Wales,W92000004,2281,146706,50.0,3659.0
2396,2020-12-29,Wales,W92000004,2510,144425,41.0,3609.0
2397,2020-12-28,Wales,W92000004,2273,141915,49.0,3568.0
2398,2020-12-27,Wales,W92000004,4142,139642,29.0,3519.0
2399,2020-12-26,Wales,W92000004,2237,135500,43.0,3490.0
2400,2020-12-25,Wales,W92000004,0,133263,33.0,3447.0
2401,2020-12-24,Wales,W92000004,2161,133263,45.0,3414.0
2402,2020-12-23,Wales,W92000004,3013,131102,34.0,3369.0
2403,2020-12-22,Wales,W92000004,2761,128089,35.0,3335.0
2404,2020-12-21,Wales,W92000004,2563,125329,37.0,3300.0
2405,2020-12-20,Wales,W92000004,2334,122766,35.0,3263.0
2406,2020-12-19,Wales,W92000004,3065,120432,34.0,3228.0
2407,2020-12-18,Wales,W92000004,2801,117367,48.0,3194.0
2408,2020-12-17,Wales,W92000004,11468,114566,48.0,3146.0
2409,2020-12-16,Wales,W92000004,530,103098,34.0,3098.0
2410,2020-12-15,Wales,W92000004,615,102568,33.0,3064.0
2411,2020-12-14,Wales,W92000004,1228,101953,30.0,3031.0
2412,2020-12-13,Wales,W92000004,0,100725,22.0,3001.0
2413,2020-12-12,Wales,W92000004,2494,100725,33.0,2979.0
2414,2020-12-11,Wales,W92000004,2234,98232,26.0,2946.0
2415,2020-12-10,Wales,W92000004,1968,95998,33.0,2920.0
2416,2020-12-09,Wales,W92000004,2238,94030,25.0,2887.0
2417,2020-12-08,Wales,W92000004,780,91792,25.0,2862.0
2418,2020-12-07,Wales,W92000004,2021,91013,20.0,2837.0
2419,2020-12-06,Wales,W92000004,1916,88992,25.0,2817.0
2420,2020-12-05,Wales,W92000004,1645,87077,20.0,2792.0
2421,2020-12-04,Wales,W92000004,1471,85432,27.0,2772.0
2422,2020-12-03,Wales,W92000004,1473,83961,27.0,2745.0
2423,2020-12-02,Wales,W92000004,1480,82489,22.0,2718.0
2424,2020-12-01,Wales,W92000004,667,81009,19.0,2696.0
2425,2020-11-30,Wales,W92000004,802,80342,17.0,2677.0
2426,2020-11-29,Wales,W92000004,1004,79540,26.0,2660.0
2427,2020-11-28,Wales,W92000004,1445,78536,32.0,2634.0
2428,2020-11-27,Wales,W92000004,1105,77091,26.0,2602.0
2429,2020-11-26,Wales,W92000004,1251,75986,30.0,2576.0
2430,2020-11-25,Wales,W92000004,907,74735,17.0,2546.0
2431,2020-11-24,Wales,W92000004,595,73828,18.0,2529.0
2432,2020-11-23,Wales,W92000004,892,73233,25.0,2511.0
2433,2020-11-22,Wales,W92000004,808,72341,27.0,2486.0
2434,2020-11-21,Wales,W92000004,1016,71533,28.0,2459.0
2435,2020-11-20,Wales,W92000004,1020,70517,21.0,2431.0
2436,2020-11-19,Wales,W92000004,1048,69497,26.0,2410.0
2437,2020-11-18,Wales,W92000004,638,68449,18.0,2384.0
2438,2020-11-17,Wales,W92000004,705,67811,29.0,2366.0
2439,2020-11-16,Wales,W92000004,892,67106,23.0,2337.0
2440,2020-11-15,Wales,W92000004,1333,66214,25.0,2314.0
2441,2020-11-14,Wales,W92000004,933,64881,19.0,2289.0
2442,2020-11-13,Wales,W92000004,797,63948,30.0,2270.0
2443,2020-11-12,Wales,W92000004,867,63151,28.0,2240.0
2444,2020-11-11,Wales,W92000004,928,62284,29.0,2212.0
2445,2020-11-10,Wales,W92000004,444,61356,28.0,2183.0
2446,2020-11-09,Wales,W92000004,931,60912,29.0,2155.0
2447,2020-11-08,Wales,W92000004,744,59981,28.0,2126.0
2448,2020-11-07,Wales,W92000004,958,59237,15.0,2098.0
2449,2020-11-06,Wales,W92000004,1352,58279,26.0,2083.0
2450,2020-11-05,Wales,W92000004,1272,56927,31.0,2057.0
2451,2020-11-04,Wales,W92000004,1202,55658,22.0,2026.0
2452,2020-11-03,Wales,W92000004,1119,54456,23.0,2004.0
2453,2020-11-02,Wales,W92000004,1646,53337,17.0,1981.0
2454,2020-11-01,Wales,W92000004,819,51691,28.0,1964.0
2455,2020-10-31,Wales,W92000004,1301,50872,12.0,1936.0
2456,2020-10-30,Wales,W92000004,1737,49571,14.0,1924.0
2457,2020-10-29,Wales,W92000004,1375,47834,21.0,1910.0
2458,2020-10-28,Wales,W92000004,1414,46459,11.0,1889.0
2459,2020-10-27,Wales,W92000004,1207,45046,23.0,1878.0
2460,2020-10-26,Wales,W92000004,1158,43839,15.0,1855.0
2461,2020-10-25,Wales,W92000004,1104,42681,16.0,1840.0
2462,2020-10-24,Wales,W92000004,1324,41577,15.0,1824.0
2463,2020-10-23,Wales,W92000004,761,40253,11.0,1809.0
2464,2020-10-22,Wales,W92000004,1134,39491,28.0,1798.0
2465,2020-10-21,Wales,W92000004,962,38361,13.0,1770.0
2466,2020-10-20,Wales,W92000004,1148,37400,4.0,1757.0
2467,2020-10-19,Wales,W92000004,626,36253,13.0,1753.0
2468,2020-10-18,Wales,W92000004,950,35628,11.0,1740.0
2469,2020-10-17,Wales,W92000004,674,34679,4.0,1729.0
2470,2020-10-16,Wales,W92000004,979,34005,6.0,1725.0
2471,2020-10-15,Wales,W92000004,727,33041,7.0,1719.0
2472,2020-10-14,Wales,W92000004,946,32316,7.0,1712.0
2473,2020-10-13,Wales,W92000004,764,31370,8.0,1705.0
2474,2020-10-12,Wales,W92000004,487,30608,4.0,1697.0
2475,2020-10-11,Wales,W92000004,467,30121,4.0,1693.0
2476,2020-10-10,Wales,W92000004,627,29654,3.0,1689.0
2477,2020-10-09,Wales,W92000004,766,29028,6.0,1686.0
2478,2020-10-08,Wales,W92000004,638,28262,6.0,1680.0
2479,2020-10-07,Wales,W92000004,752,27624,11.0,1674.0
2480,2020-10-06,Wales,W92000004,425,26872,4.0,1663.0
2481,2020-10-05,Wales,W92000004,596,26447,10.0,1659.0
2482,2020-10-04,Wales,W92000004,432,25852,3.0,1649.0
2483,2020-10-03,Wales,W92000004,576,25420,8.0,1646.0
2484,2020-10-02,Wales,W92000004,462,24845,2.0,1638.0
2485,2020-10-01,Wales,W92000004,398,24383,5.0,1636.0
2486,2020-09-30,Wales,W92000004,388,23985,4.0,1631.0
2487,2020-09-29,Wales,W92000004,366,23597,4.0,1627.0
2488,2020-09-28,Wales,W92000004,286,23231,3.0,1623.0
2489,2020-09-27,Wales,W92000004,362,22945,3.0,1620.0
2490,2020-09-26,Wales,W92000004,370,22584,2.0,1617.0
2491,2020-09-25,Wales,W92000004,320,22215,1.0,1615.0
2492,2020-09-24,Wales,W92000004,348,21896,0.0,1614.0
2493,2020-09-23,Wales,W92000004,389,21548,3.0,1614.0
2494,2020-09-22,Wales,W92000004,281,21159,3.0,1611.0
2495,2020-09-21,Wales,W92000004,234,20878,1.0,1608.0
2496,2020-09-20,Wales,W92000004,199,20644,1.0,1607.0
2497,2020-09-19,Wales,W92000004,212,20445,0.0,1606.0
2498,2020-09-18,Wales,W92000004,185,20233,0.0,1606.0
2499,2020-09-17,Wales,W92000004,168,20048,2.0,1606.0
2500,2020-09-16,Wales,W92000004,199,19880,2.0,1604.0
2501,2020-09-15,Wales,W92000004,110,19681,2.0,1602.0
2502,2020-09-14,Wales,W92000004,183,19573,0.0,1600.0
2503,2020-09-13,Wales,W92000004,162,19390,1.0,1600.0
2504,2020-09-12,Wales,W92000004,164,19228,0.0,1599.0
2505,2020-09-11,Wales,W92000004,133,19064,1.0,1599.0
2506,2020-09-10,Wales,W92000004,102,18931,0.0,1598.0
2507,2020-09-09,Wales,W92000004,165,18829,0.0,1598.0
2508,2020-09-08,Wales,W92000004,150,18664,0.0,1598.0
2509,2020-09-07,Wales,W92000004,133,18514,0.0,1598.0
2510,2020-09-06,Wales,W92000004,98,18381,0.0,1598.0
2511,2020-09-05,Wales,W92000004,77,18283,0.0,1598.0
2512,2020-09-04,Wales,W92000004,51,18206,0.0,1598.0
2513,2020-09-03,Wales,W92000004,50,18155,1.0,1598.0
2514,2020-09-02,Wales,W92000004,42,18105,0.0,1597.0
2515,2020-09-01,Wales,W92000004,51,18063,0.0,1597.0
2516,2020-08-31,Wales,W92000004,39,18012,2.0,1597.0
2517,2020-08-30,Wales,W92000004,56,17973,0.0,1595.0
2518,2020-08-29,Wales,W92000004,40,17917,0.0,1595.0
2519,2020-08-28,Wales,W92000004,34,17877,0.0,1595.0
2520,2020-08-27,Wales,W92000004,35,17843,0.0,1595.0
2521,2020-08-26,Wales,W92000004,34,17808,0.0,1595.0
2522,2020-08-25,Wales,W92000004,28,17774,0.0,1595.0
2523,2020-08-24,Wales,W92000004,19,17746,1.0,1595.0
2524,2020-08-23,Wales,W92000004,20,17727,0.0,1594.0
2525,2020-08-22,Wales,W92000004,34,17707,1.0,1594.0
2526,2020-08-21,Wales,W92000004,34,17673,0.0,1593.0
2527,2020-08-20,Wales,W92000004,19,17639,0.0,1593.0
2528,2020-08-19,Wales,W92000004,21,17620,0.0,1593.0
2529,2020-08-18,Wales,W92000004,24,17599,2.0,1593.0
2530,2020-08-17,Wales,W92000004,14,17575,0.0,1591.0
2531,2020-08-16,Wales,W92000004,18,17561,0.0,1591.0
2532,2020-08-15,Wales,W92000004,27,17543,0.0,1591.0
2533,2020-08-14,Wales,W92000004,18,17516,1.0,1591.0
2534,2020-08-13,Wales,W92000004,15,17499,1.0,1590.0
2535,2020-08-12,Wales,W92000004,8,17484,1.0,1589.0
2536,2020-08-11,Wales,W92000004,13,17476,0.0,1588.0
2537,2020-08-10,Wales,W92000004,12,17463,2.0,1588.0
2538,2020-08-09,Wales,W92000004,26,17451,0.0,1586.0
2539,2020-08-08,Wales,W92000004,19,17425,2.0,1586.0
2540,2020-08-07,Wales,W92000004,17,17406,5.0,1584.0
2541,2020-08-06,Wales,W92000004,15,17389,0.0,1579.0
2542,2020-08-05,Wales,W92000004,14,17374,3.0,1579.0
2543,2020-08-04,Wales,W92000004,22,17361,4.0,1576.0
2544,2020-08-03,Wales,W92000004,24,17339,1.0,1572.0
2545,2020-08-02,Wales,W92000004,37,17315,2.0,1571.0
2546,2020-08-01,Wales,W92000004,21,17279,2.0,1569.0
